,NoOfJS,NoOfCSS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,NoOfImage,HasCopyrightInfo,HasPasswordField,HasHiddenFields,HasSubmitButton,HasSocialNet,HasExternalFormSubmit,NoOfiFrame,HasFavicon,HasTitle,Title,LineOfCode,LargestLineLength,IsHTTPS,NoOfOtherSpecialCharsInURL,NoOfAmpersandInURL,NoOfDegitsInURL,NoOfLettersInURL,NoOfSubDomain,TLD,IsDomainIP,DomainLength,Domain,URLLength,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,URLSimilarityIndex,NoOfEqualsInURL,TLDLength,NoOfQMarkInURL,LetterRatioInURL,DegitRatioInURL,SpacialCharRatioInURL,label,URL
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,20,0,6,109,2,edu,0,21,www.uncg.academia.edu,135,1,19,0.14,0.67,0,3,0,0.8074074074074075,0.044444444444444446,0.14814814814814814,1,https://www.uncg.academia.edu/BruceKirchoff/Papers/545121/Image_Quiz_Using_principles_of_cognitive_psychology_to_teach_visual_expertise
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,10,0,4,52,1,com,0,21,www.puckysrevenge.com,66,1,4,0.06,0.64,0,3,0,0.7878787878787878,0.06060606060606061,0.15151515151515152,1,https://www.puckysrevenge.com/Colohockey/spurs/spurs74/spurs74.htm
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7,0,9,18,1,com,0,14,www.mylife.com,34,1,7,0.21,0.8,0,3,0,0.5294117647058824,0.2647058823529412,0.20588235294117646,1,https://www.mylife.com/c-803921641
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,14,0,0,48,2,org,0,20,www.en.wikipedia.org,62,1,11,0.18,1.0,0,3,0,0.7741935483870968,0.0,0.22580645161290322,1,https://www.en.wikipedia.org/wiki/The_Other_Boleyn_Girl_(film)
91,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,10,0,5,46,2,com,0,18,www.media.ford.com,63,1,9,0.14,0.78,1,3,1,0.7301587301587301,0.07936507936507936,0.19047619047619047,1,https://www.media.ford.com/article_display.cfm?article_id=34557
92,46,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Facebook,83,162521,1,9,0,15,35,1,com,0,16,www.facebook.com,59,1,11,0.19,0.67,0,3,0,0.5932203389830508,0.2542372881355932,0.15254237288135594,1,https://www.facebook.com/people/Marc-Lepine/100000509967379
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,14,0,7,71,1,co.uk,0,19,www.telegraph.co.uk,92,1,15,0.16,1.0,0,5,0,0.7717391304347826,0.07608695652173914,0.15217391304347827,1,https://www.telegraph.co.uk/travel/celebritytravel/7973292/Tamara-Rojos-travelling-life.html
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,14,0,0,47,2,com,0,20,www.wiki.answers.com,61,1,10,0.16,0.76,0,3,0,0.7704918032786885,0.0,0.22950819672131148,1,https://www.wiki.answers.com/Q/What_does_a_naked_mole_rat_eat
95,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,6,0,5,24,1,com,0,20,www.modelermagic.com,37,1,4,0.11,0.64,1,3,1,0.6486486486486487,0.13513513513513514,0.21621621621621623,1,https://www.modelermagic.com/?p=31669
96,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,6,0,0,28,1,com,0,18,www.bankspower.com,34,0,2,0.06,0.71,0,3,0,0.8235294117647058,0.0,0.17647058823529413,1,https://www.bankspower.com/contact
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,9,0,0,52,2,org,0,24,www.en.wikipilipinas.org,63,1,8,0.13,0.73,1,3,1,0.8253968253968254,0.0,0.1746031746031746,1,https://www.en.wikipilipinas.org/index.php?title=Maverick_Films
98,1,3,23,0,19,0,1,1,2,1,1,1,1,1,0,0,1,1,Log into Facebook,24,43547,1,6,0,0,36,1,com,0,16,www.facebook.com,42,1,5,0.12,0.67,0,3,0,0.8571428571428571,0.0,0.14285714285714285,1,https://www.facebook.com/beautycallsmobile
99,24,14,135,2,19,1,0,0,30,1,1,1,1,0,0,0,1,1,Home,1504,61981,1,6,0,0,25,1,com,0,22,www.theconcertband.com,31,0,2,0.06,0.62,0,3,0,0.8064516129032258,0.0,0.1935483870967742,1,https://www.theconcertband.com/
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,11,0,3,42,2,org,0,20,www.en.wikipedia.org,56,1,7,0.14,1.0,0,3,0,0.75,0.05357142857142857,0.19642857142857142,1,https://www.en.wikipedia.org/wiki/Andrzej_Zieli%C5%84ski
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7,0,0,30,2,com,0,28,www.bobfdelaney.blogspot.com,37,1,5,0.14,0.67,0,3,0,0.8108108108108109,0.0,0.1891891891891892,1,https://www.bobfdelaney.blogspot.com/
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,11,0,10,43,2,com,0,22,www.en-pi.facebook.com,64,1,11,0.17,0.67,0,3,0,0.671875,0.15625,0.171875,1,https://www.en-pi.facebook.com/people/Charles-Johnson/1297050033
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7,0,0,21,1,com,0,14,www.jukebo.com,28,0,2,0.07,0.71,0,3,0,0.75,0.0,0.25,1,https://www.jukebo.com/zaho/
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,16,0,6,47,3,com,0,26,www.tr.yenisehir.wikia.com,69,1,12,0.22,0.74,0,3,0,0.6811594202898551,0.08695652173913043,0.2318840579710145,1,https://www.tr.yenisehir.wikia.com/wiki/%C5%9Eablon:Dola%C5%9F%C4%B1m
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7,0,0,27,1,com,0,25,www.bellhotel-telaviv.com,34,1,7,0.21,0.55,0,3,0,0.7941176470588235,0.0,0.20588235294117646,1,https://www.bellhotel-telaviv.com/
106,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,1,1,"Matthew Mullins of King William County, Virginia",727,3676,1,11,0,2,52,2,com,0,22,www.members.tripod.com,65,1,11,0.17,0.8,0,3,0,0.8,0.03076923076923077,0.16923076923076924,1,https://www.members.tripod.com/cornelius_carroll/Mullins/id20.htm
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,13,0,3,51,2,com,0,28,www.dictionary.sensagent.com,67,1,8,0.13,0.83,0,3,0,0.7611940298507462,0.04477611940298507,0.19402985074626866,1,https://www.dictionary.sensagent.com/wac%c5%82aw+stachiewicz/pl-pl/
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7,0,4,29,1,com,0,22,www.thesimoneaward.com,40,1,5,0.12,0.62,0,3,0,0.725,0.1,0.175,1,https://www.thesimoneaward.com/1987.html
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,11,0,0,54,2,com,0,23,www.hiphopbeef.ning.com,65,0,6,0.09,0.8,0,3,0,0.8307692307692308,0.0,0.16923076923076924,1,https://www.hiphopbeef.ning.com/video/erica-kane-adams-photoshoot
110,6,1,113,1,16,1,1,1,12,1,0,1,1,0,1,0,1,1,"Full text of ""The American church almanac and year book""",112273,4546,1,10,0,4,77,1,org,0,15,www.archive.org,91,1,8,0.09,0.8,0,3,0,0.8461538461538461,0.04395604395604396,0.10989010989010989,1,https://www.archive.org/stream/americanchurcha01unkngoog/americanchurcha01unkngoog_djvu.txt
111,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,6,0,0,31,1,com,0,15,www.twitter.com,37,0,2,0.05,0.74,0,3,0,0.8378378378378378,0.0,0.16216216216216217,1,https://www.twitter.com/TheChrisBiggs
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6,0,0,20,1,com,0,17,www.rtasebree.com,26,0,2,0.08,0.72,0,3,0,0.7692307692307693,0.0,0.23076923076923078,1,https://www.rtasebree.com/
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,10,0,6,36,1,com,0,16,www.metacafe.com,52,1,5,0.1,0.73,0,3,0,0.6923076923076923,0.11538461538461539,0.19230769230769232,1,https://www.metacafe.com/watch/184052/ramya_krishna/
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,11,0,1,54,1,com,0,18,www.londontown.com,66,1,9,0.14,0.64,0,3,0,0.8181818181818182,0.015151515151515152,0.16666666666666666,1,https://www.londontown.com/LondonStreets/john_felton_road_a7b.html
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,114,1,6,0,0,24,1,com,0,21,www.boxerproblems.com,30,1,3,0.1,0.62,0,3,0,0.8,0.0,0.2,1,https://www.boxerproblems.com/
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,11,0,0,57,2,org,0,20,www.en.wikipedia.org,68,1,6,0.09,1.0,0,3,0,0.8382352941176471,0.0,0.16176470588235295,1,https://www.en.wikipedia.org/wiki/User:TheListUpdater/Bannister_Mall
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,114,1,12,0,7,58,1,com,0,23,www.myproviderguide.com,77,1,7,0.09,0.67,0,3,0,0.7532467532467533,0.09090909090909091,0.15584415584415584,1,https://www.myproviderguide.com/escorts/montreal/free-posts/trsg/3271767.html
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7,2,1,58,1,com,0,23,www.downtownbatavia.com,72,1,4,0.06,0.56,3,3,1,0.8055555555555556,0.013888888888888888,0.18055555555555555,1,https://www.downtownbatavia.com/index.php?page=calendar&id=9&format=grid
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,12,0,10,57,1,com,0,22,www.allhighschools.com,79,1,20,0.25,0.62,0,3,0,0.7215189873417721,0.12658227848101267,0.1518987341772152,1,https://www.allhighschools.com/school/rapid-city-central-high-school/1000000350
120,1,1,265,371,2189,0,0,0,379,1,0,0,0,0,0,0,0,1,The Political Graveyard: Index to Politicians: Hessberg to Hext,8536,173,1,9,0,0,50,1,com,0,26,www.politicalgraveyard.com,59,1,7,0.12,0.65,0,3,0,0.847457627118644,0.0,0.15254237288135594,1,https://www.politicalgraveyard.com/bio/hessberg-hewson.html
121,3,5,333,0,8,1,0,0,7,1,0,1,1,1,0,1,1,1,"Nickel Aluminum Bronze Supplier | Farmers Copper, LTD.",1500,593,1,9,0,0,48,1,com,0,21,www.farmerscopper.com,57,1,8,0.14,0.71,0,3,0,0.8421052631578947,0.0,0.15789473684210525,1,https://www.farmerscopper.com/nickel-aluminum-bronze.html
122,7,1,919,0,576,1,0,0,360,1,0,1,1,0,1,0,1,1,List of Top Management & IT Consulting Firms – Consultingcase101,11011,20177,1,12,0,3,59,1,com,0,25,www.consultingcase101.com,74,1,13,0.18,0.63,0,3,0,0.7972972972972973,0.04054054054054054,0.16216216216216217,1,https://www.consultingcase101.com/list-of-top-management-consulting-firms/
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,12,0,0,56,1,com,0,25,www.fernandodeholanda.com,68,1,8,0.12,0.58,0,3,0,0.8235294117647058,0.0,0.17647058823529413,1,https://www.fernandodeholanda.com/os-votos-dos-vereadores-do-recife/
124,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,1,puertorico-herald.org,350,9210,1,12,0,7,54,1,org,0,25,www.puertorico-herald.org,73,1,11,0.15,0.55,0,3,0,0.7397260273972602,0.0958904109589041,0.1643835616438356,1,https://www.puertorico-herald.org/issues/2003/vol7n19/LatEntNoise-en.html
125,13,5,175,0,7,1,1,1,52,1,0,1,1,1,0,0,1,1,Winemonger Wine Merchant,5801,46435,1,6,0,0,21,1,com,0,18,www.winemonger.com,27,0,2,0.07,0.69,0,3,0,0.7777777777777778,0.0,0.2222222222222222,1,https://www.winemonger.com/
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,12,0,8,93,1,com,0,20,www.ballardspahr.com,113,1,16,0.14,0.62,0,3,0,0.8230088495575221,0.07079646017699115,0.10619469026548672,1,https://www.ballardspahr.com/eventsnews/pressreleases/2010-02-03_ballardspahrpartnernamedchiefofstafftomayor.aspx
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,9,0,0,39,2,org,0,20,www.en.wikipedia.org,48,0,4,0.08,1.0,0,3,0,0.8125,0.0,0.1875,1,https://www.en.wikipedia.org/wiki/Line_Beauchamp
128,14,6,1,2,70,1,5,1,9,1,0,0,0,1,0,1,1,1,Medal Of Honor - Home of Heroes,624,9052,1,10,0,3,35,1,com,0,20,www.homeofheroes.com,48,1,5,0.1,0.62,0,3,0,0.7291666666666666,0.0625,0.20833333333333334,1,https://www.homeofheroes.com/moh/war/568_pi.html
129,13,1,11,0,2,1,1,1,1,1,0,0,1,0,0,0,1,1,StockExaminer - AI-Powered Stock Chatbot,1,28609,1,24,0,4,107,1,com,0,16,www.examiner.com,135,1,26,0.19,0.73,0,3,0,0.7925925925925926,0.02962962962962963,0.17777777777777778,1,https://www.examiner.com/museum-in-san-francisco/entertainer-debbie-reynolds-poses-on-a-1918-ford-model-t-used-laurel-hardy-films-photo
130,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,Fanbase,35,179,1,9,0,0,47,1,com,0,15,www.fanbase.com,56,1,7,0.12,0.76,0,3,0,0.8392857142857143,0.0,0.16071428571428573,1,https://www.fanbase.com/Georgetown-Hoyas-Mens-Basketball
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,12,0,8,52,2,com,0,19,www.local.yahoo.com,72,1,12,0.17,0.74,0,3,0,0.7222222222222222,0.1111111111111111,0.16666666666666666,1,https://www.local.yahoo.com/info-20705524-ruby-spears-production-burbank
132,22,23,3,1,12,1,1,1,10,1,0,1,1,0,1,0,1,1,Mike Grant Decals – High quality model aircraft decals from Canada,709,9165,1,6,0,0,26,1,com,0,23,www.mikegrantdecals.com,32,1,3,0.09,0.62,0,3,0,0.8125,0.0,0.1875,1,https://www.mikegrantdecals.com/
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,15,0,8,69,2,com,0,19,www.local.yahoo.com,92,1,16,0.17,0.74,0,3,0,0.75,0.08695652173913043,0.16304347826086957,1,https://www.local.yahoo.com/info-51894792-jackson-stacey-s-hagler-henderson-jackson-columbus
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,13,0,9,59,1,com.au,0,20,www.westfield.com.au,81,1,10,0.12,0.62,0,6,0,0.7283950617283951,0.1111111111111111,0.16049382716049382,1,https://www.westfield.com.au/au/retailers/budget-eyewear/products/frame~325906001
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,18,2,9,112,1,net,0,23,www.industrycentral.net,145,1,14,0.1,0.51,3,3,1,0.7724137931034483,0.06206896551724138,0.16551724137931034,1,https://www.industrycentral.net/content/actors/photo.phtml?Photo=./images/l_lesser2.jpg&Subject=Len%20Lesser&Caption=Photo%20Credit%20Don%20Lewis
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,16,0,14,94,1,com,0,20,www.businesswire.com,124,1,19,0.15,0.8,0,3,0,0.7580645161290323,0.11290322580645161,0.12903225806451613,1,https://www.businesswire.com/news/home/20100125006754/en/Husch-Blackwell-Significantly-Expands-Government-Contracts-Practice
137,2,1,110,0,16,1,1,1,39,0,0,1,1,1,0,2,1,1,"French in a Flash: Grilled Lamb Chops with Port Syrup, Garlic Confit, and Sauce Vierge 'Persillade' Recipe",3177,39224,1,24,0,6,111,1,com,0,19,www.seriouseats.com,141,1,28,0.2,0.74,0,3,0,0.7872340425531915,0.0425531914893617,0.1702127659574468,1,https://www.seriouseats.com/recipes/2009/08/french-in-a-flash-grilled-lamb-chops-port-syrup-garlic-confit-sauce-vierge-persillade-recipe.html
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8,0,4,50,1,com,0,25,www.aviationartprints.com,64,1,8,0.12,0.57,1,3,1,0.78125,0.0625,0.15625,1,https://www.aviationartprints.com/aircraft_aces.php?PilotID=1650
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7,0,0,28,1,net,0,26,www.wisemove-mortgages.net,35,0,3,0.09,0.53,0,3,0,0.8,0.0,0.2,1,https://www.wisemove-mortgages.net/
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,15,0,10,59,1,com,0,25,www.atlantasoccerblog.com,84,1,18,0.21,0.61,0,3,0,0.7023809523809523,0.11904761904761904,0.17857142857142858,1,https://www.atlantasoccerblog.com/2010/07/silverbacks-mens-team-wont-return-in-2011/
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8,0,0,34,2,org,0,20,www.en.wikipedia.org,42,1,4,0.1,1.0,0,3,0,0.8095238095238095,0.0,0.19047619047619047,1,https://www.en.wikipedia.org/wiki/Alphanim
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7,0,0,40,2,com,0,38,www.erinkendall.avonrepresentative.com,47,1,5,0.11,0.58,0,3,0,0.851063829787234,0.0,0.14893617021276595,1,https://www.erinkendall.avonrepresentative.com/
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,10,0,7,42,1,com,0,16,www.zoominfo.com,59,1,7,0.12,0.7,0,3,0,0.711864406779661,0.11864406779661017,0.1694915254237288,1,https://www.zoominfo.com/people/Bronfman_David_3389126.aspx
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,16,0,0,69,1,com,0,17,www.popcrunch.com,85,1,14,0.16,0.74,0,3,0,0.8117647058823529,0.0,0.18823529411764706,1,https://www.popcrunch.com/the-black-eyed-peas-the-beginning-album-cover-art-unveiled/
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,16,0,15,59,1,com,0,23,www.ledger-enquirer.com,90,1,19,0.21,0.57,0,3,0,0.6555555555555556,0.16666666666666666,0.17777777777777778,1,https://www.ledger-enquirer.com/2011/04/07/1529223/auburn-football-notes-jessel-curry.html
146,4,2,2,5,76,1,1,1,4,1,0,1,1,1,1,3,1,1,Harmonium,4611,785,1,6,0,0,22,1,com,0,10,www.wn.com,28,0,2,0.07,0.83,0,3,0,0.7857142857142857,0.0,0.21428571428571427,1,https://www.wn.com/Harmonium
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,10,0,0,39,2,org,0,20,www.en.wikipedia.org,49,1,7,0.14,1.0,0,3,0,0.7959183673469388,0.0,0.20408163265306123,1,https://www.en.wikipedia.org/wiki/Argyll_and_Bute
148,10,6,13,0,2,0,0,0,0,1,0,0,0,1,0,1,1,1,David Gray - This years love (John Adams Cover) - YouTube,85,507079,1,6,0,2,33,1,com,0,15,www.youtube.com,43,1,3,0.07,0.73,1,3,1,0.7674418604651163,0.046511627906976744,0.18604651162790697,1,https://www.youtube.com/watch?v=8BTelK5LDkU
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,11,0,0,39,2,cx,0,16,www.disney.ht.cx,50,1,7,0.14,0.55,0,2,0,0.78,0.0,0.22,1,https://www.disney.ht.cx/disney-junior-tv-channel/
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7,0,0,34,1,com,0,23,www.foundationroans.com,41,1,4,0.1,0.6,0,3,0,0.8292682926829268,0.0,0.17073170731707318,1,https://www.foundationroans.com/colts.htm
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7,0,0,24,1,org,0,14,www.stress.org,31,0,3,0.1,0.74,0,3,0,0.7741935483870968,0.0,0.22580645161290322,1,https://www.stress.org/hans.htm
152,46,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Facebook,83,162558,1,14,0,12,65,1,com,0,16,www.facebook.com,91,1,12,0.13,0.67,0,3,0,0.7142857142857143,0.13186813186813187,0.15384615384615385,1,https://www.facebook.com/pages/America-against-New-York-Congressman-Peter-King/126011896534
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,13,0,2,53,1,com,0,21,www.b-cuathletics.com,68,1,12,0.18,0.62,0,3,0,0.7794117647058824,0.029411764705882353,0.19117647058823528,1,https://www.b-cuathletics.com/sports/m-baskbl/mtt/holmes_john00.html
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,11,0,0,58,2,org,0,20,www.en.wikipedia.org,69,1,7,0.1,1.0,0,3,0,0.8405797101449275,0.0,0.15942028985507245,1,https://www.en.wikipedia.org/wiki/List_of_environmental_organizations
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,114,1,6,0,0,28,1,com,0,25,www.creditcardcounsel.com,34,1,3,0.09,0.63,0,3,0,0.8235294117647058,0.0,0.17647058823529413,1,https://www.creditcardcounsel.com/
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,18,0,13,79,1,com,0,19,www.tripadvisor.com,110,1,24,0.22,0.67,0,3,0,0.7181818181818181,0.11818181818181818,0.16363636363636364,1,https://www.tripadvisor.com/Hotel_Review-g196491-d1151997-Reviews-Hotel_Saint_Ulrich-Barr_Bas_Rhin_Alsace.html
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8,0,0,29,1,com,0,15,www.bandmix.com,37,1,4,0.11,0.67,0,3,0,0.7837837837837838,0.0,0.21621621621621623,1,https://www.bandmix.com/michigan/all/
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6,0,0,38,1,com,0,35,www.whitneypowellandpetermooney.com,44,1,4,0.09,0.52,0,3,0,0.8636363636363636,0.0,0.13636363636363635,1,https://www.whitneypowellandpetermooney.com/
159,3,3,83,0,6,1,0,0,27,1,0,1,1,1,1,1,1,1,"Owen-Ames-Kimball Co. - Construction Companies In Grand Rapids, MI",2317,3014,1,8,0,0,26,1,com,0,25,www.owen-ames-kimball.com,34,1,6,0.18,0.63,0,3,0,0.7647058823529411,0.0,0.23529411764705882,1,https://www.owen-ames-kimball.com/
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,9,0,5,37,1,com,0,23,www.mcnallyrobinson.com,51,1,9,0.18,0.63,0,3,0,0.7254901960784313,0.09803921568627451,0.17647058823529413,1,https://www.mcnallyrobinson.com/event-10587/Kevin-O
161,4,2,2,5,63,1,1,1,4,1,0,1,1,1,1,3,1,1,Pure Country,4553,785,1,7,0,0,24,1,com,0,10,www.wn.com,31,0,3,0.1,0.83,0,3,0,0.7741935483870968,0.0,0.22580645161290322,1,https://www.wn.com/Pure_Country
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,9,0,0,37,2,org,0,20,www.en.wikipedia.org,46,0,4,0.09,1.0,0,3,0,0.8043478260869565,0.0,0.1956521739130435,1,https://www.en.wikipedia.org/wiki/Mira_Sorvino
163,5,4,27,2,3,1,1,1,10,1,0,0,0,1,0,0,0,1,Canadian Cyclist - Daily News,225,2033,1,7,0,5,40,1,com,0,23,www.canadiancyclist.com,54,1,6,0.11,0.62,1,3,1,0.7407407407407407,0.09259259259259259,0.16666666666666666,1,https://www.canadiancyclist.com/dailynews.php?id=20767
164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8,0,6,43,1,com,0,14,www.covers.com,59,1,5,0.08,0.82,1,3,1,0.7288135593220338,0.1016949152542373,0.1694915254237288,1,https://www.covers.com/articles/articles.aspx?theArt=249642
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,15,0,8,36,1,com,0,18,www.channel-ai.com,59,1,11,0.19,0.7,0,3,0,0.6101694915254238,0.13559322033898305,0.2542372881355932,1,https://www.channel-ai.com/blog/2006/05/26/best-of-kat-tun/
166,2,2,14,0,26,1,1,1,3,0,0,0,0,0,0,0,1,1,Watch Unaccompanied Minors | Netflix,30772,859899,1,9,0,8,42,1,com,0,15,www.netflix.com,59,1,6,0.1,0.82,0,3,0,0.711864406779661,0.13559322033898305,0.15254237288135594,1,https://www.netflix.com/Movie/Unaccompanied-Minors/70053456
167,36,1,84,1,21,1,1,1,21,1,0,0,0,1,0,0,1,1,Marshon Brooks and 4 More Young Players Set to Become the Next Kobe Bryant,23,2296970,1,20,0,7,89,1,com,0,22,www.bleacherreport.com,116,1,18,0.16,0.65,0,3,0,0.7672413793103449,0.0603448275862069,0.1724137931034483,1,https://www.bleacherreport.com/articles/794998-marshon-brooks-and-5-young-players-set-to-become-the-next-kobe-bryant
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,14,0,19,48,1,com,0,14,www.trulia.com,81,1,15,0.19,0.8,0,3,0,0.5925925925925926,0.2345679012345679,0.1728395061728395,1,https://www.trulia.com/property/3030578982-2432-Riverside-Dr-Los-Angeles-CA-90039
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,12,2,5,58,3,com,0,28,www.wc.rootsweb.ancestry.com,81,1,11,0.14,0.73,3,3,1,0.7160493827160493,0.06172839506172839,0.2222222222222222,1,https://www.wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=DESC&db=lareau-20&id=I441
170,2,4,52,0,34,1,1,0,10,1,0,0,0,1,0,0,1,1,Michigan Wolverines Links: Former Michigan coach Gary Moeller talks Notre Dame  - mlive.com,119,186361,1,15,0,8,61,1,com,0,13,www.mlive.com,84,1,16,0.19,0.95,0,3,0,0.7261904761904762,0.09523809523809523,0.17857142857142858,1,https://www.mlive.com/wolverines/index.ssf/2011/09/michigan_wolverines_links_57.html
171,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,Marla Pennington as Joan Lawson,82,90,1,10,0,1,44,1,com,0,17,www.angelfire.com,55,1,5,0.09,0.67,0,3,0,0.8,0.01818181818181818,0.18181818181818182,1,https://www.angelfire.com/ma3/ericdn/sw/pennington.html
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,9,0,6,54,2,gov,0,25,www.bioguide.congress.gov,71,1,9,0.13,0.73,1,3,1,0.7605633802816901,0.08450704225352113,0.15492957746478872,1,https://www.bioguide.congress.gov/scripts/guidedisplay.pl?index=H000953
173,0,1,71,0,34,1,0,0,2,1,0,0,0,1,0,0,1,1,"Fallasburg Covered Bridge, Lowell, Michigan | Taken with a K… | Flickr",1764,164472,1,9,0,9,29,1,com,0,14,www.flickr.com,47,1,5,0.11,0.74,0,3,0,0.6170212765957447,0.19148936170212766,0.19148936170212766,1,https://www.flickr.com/photos/wigwam/539792040/
